,timestamp,value,pressure
96275,1426849200,2093,1025.94
96276,1426852800,2246,1025.5
96277,1426856400,2066,1024.34
96278,1426860000,2274,1023.6
96279,1426863600,2033,1022.96
96280,1426867200,2198,1022.28
96281,1426870800,2198,1021.7
96282,1426874400,2273,1021.23
96283,1426878000,2241,1021.06
96284,1426881600,2261,1020.79
96285,1426885200,2247,1020.42
96286,1426888800,2222,1019.5
96287,1426892400,2234,1018.22
96288,1426896000,2312,1018.22
96289,1426899600,2359,1017.2
96290,1426903200,2344,1016.45
96291,1426906800,2243,1015.81
96292,1426910400,2293,1016.22
96293,1426914000,2302,1016.28
96294,1426917600,2313,1016.12
96295,1426921200,2232,1015.91
96296,1426924800,2317,1015.95
96297,1426928400,2303,1016.01
96298,1426932000,2356,1015.91
96299,1426935600,2189,1016.28
96300,1426939200,2249,1017.06
96301,1426942800,2362,1017.23
96302,1426946400,2293,1017.57
96303,1426950000,2236,1018.18
96304,1426953600,2199,1018.79
96305,1426957200,2236,1019.5
96306,1426960800,2260,1020.59
96307,1426964400,2227,1021.53
96308,1426968000,2271,1022.68
96309,1426971600,2188,1023.36
96310,1426975200,2270,1023.6
96311,1426978800,2164,1024.34
96312,1426982400,2155,1024.34
96313,1426986000,2178,1024.82
96314,1426989600,2385,1025.09
96315,1426993200,2260,1025.39
96316,1426996800,2258,1025.7
96317,1427000400,2158,1025.7
96318,1427004000,2157,1026.24
96319,1427007600,2181,1026.65
96320,1427011200,2229,1026.95
96321,1427014800,2089,1027.19
96322,1427018400,2192,1027.12
96323,1427022000,2183,1026.48
96324,1427025600,2122,1025.39
96325,1427029200,2165,1024.75
96326,1427032800,2220,1024.07
96327,1427036400,2077,1023.29
96328,1427040000,2222,1022.65
96329,1427043600,2198,1022.14
96330,1427047200,2178,1021.94
96331,1427050800,2284,1022.04
96332,1427054400,2264,1022.01
96333,1427058000,2295,1021.8
96334,1427061600,2302,1021.09
96335,1427065200,2272,1019.64
96336,1427068800,2313,1019.64
96337,1427072400,2396,1019.06
96338,1427076000,2313,1018.28
96339,1427079600,2277,1017.74
96340,1427083200,2343,1017.34
96341,1427086800,2305,1016.79
96342,1427090400,2229,1016.66
96343,1427094000,2267,1016.76
96344,1427097600,2340,1016.45
96345,1427101200,2352,1016.22
96346,1427104800,2228,1015.84
96347,1427108400,2303,1015.0
96348,1427112000,2210,1014.49
96349,1427115600,2194,1014.02
96350,1427119200,2317,1013.47
96351,1427122800,2224,1012.93
96352,1427126400,2286,1012.42
96353,1427130000,2327,1012.15
96354,1427133600,2310,1012.05
96355,1427137200,2378,1011.85
96356,1427140800,2399,1011.65
96357,1427144400,2359,1011.38
96358,1427148000,2432,1010.83
96359,1427151600,2450,1010.02
96360,1427155200,2437,1010.02
96361,1427158800,2315,1009.41
96362,1427162400,2463,1008.77
96363,1427166000,2411,1008.36
96364,1427169600,2486,1008.06
96365,1427173200,2459,1007.96
96366,1427176800,2276,1007.85
96367,1427180400,2408,1007.78
96368,1427184000,2462,1007.51
96369,1427187600,2464,1007.45
96370,1427191200,2412,1007.04
96371,1427194800,2391,1006.67
96372,1427198400,2373,1006.33
96373,1427202000,2364,1006.23
96374,1427205600,2445,1006.09
96375,1427209200,2467,1005.92
96376,1427212800,2414,1005.82
96377,1427216400,2479,1005.92
96378,1427220000,2427,1005.92
96379,1427223600,2471,1006.4
96380,1427227200,2426,1006.43
96381,1427230800,2509,1006.36
96382,1427234400,2495,1006.29
96383,1427238000,2439,1005.96
96384,1427241600,2482,1005.96
96385,1427245200,2545,1005.75
96386,1427248800,2489,1005.72
96387,1427252400,2466,1005.48
96388,1427256000,2544,1005.18
96389,1427259600,2501,1005.04
96390,1427263200,2489,1005.14
96391,1427266800,2560,1005.28
96392,1427270400,2448,1005.38
96393,1427274000,2479,1005.62
96394,1427277600,2553,1005.82
96395,1427281200,2463,1005.75
96396,1427284800,2429,1005.85
96397,1427288400,2555,1006.02
96398,1427292000,2449,1006.33
96399,1427295600,2423,1006.5
96400,1427299200,2506,1006.87
96401,1427302800,2348,1007.04
96402,1427306400,2505,1007.45
96403,1427310000,2450,1007.89
96404,1427313600,2441,1007.92
96405,1427317200,2456,1007.82
96406,1427320800,2384,1007.82
96407,1427324400,2363,1007.82
96408,1427328000,2411,1007.82
96409,1427331600,2412,1007.65
96410,1427335200,2405,1007.34
96411,1427338800,2423,1007.07
96412,1427342400,2455,1006.97
96413,1427346000,2487,1006.8
96414,1427349600,2506,1006.67
96415,1427353200,2447,1006.26
96416,1427356800,2536,1005.89
96417,1427360400,2497,1005.41
96418,1427364000,2452,1004.91
96419,1427367600,2498,1004.26
96420,1427371200,2554,1003.21
96421,1427374800,2523,1002.54
96422,1427378400,2507,1002.57
96423,1427382000,2568,1002.23
96424,1427385600,2660,1002.13
96425,1427389200,2638,1002.16
96426,1427392800,2503,1002.54
96427,1427396400,2495,1002.98
96428,1427400000,2481,1003.82
96429,1427403600,2638,1004.5
96430,1427407200,2424,1005.11
96431,1427410800,2418,1006.57
96432,1427414400,2363,1006.57
96433,1427418000,2413,1007.01
96434,1427421600,2442,1007.62
96435,1427425200,2425,1008.09
96436,1427428800,2370,1009.17
96437,1427432400,2441,1009.75
96438,1427436000,2361,1010.93
96439,1427439600,2409,1012.05
96440,1427443200,2409,1012.7
96441,1427446800,2347,1013.68
96442,1427450400,2297,1014.9
96443,1427454000,2331,1015.44
96444,1427457600,2156,1016.08
96445,1427461200,2355,1017.27
96446,1427464800,2213,1017.81
96447,1427468400,2278,1018.45
96448,1427472000,2232,1018.76
96449,1427475600,2250,1019.6
96450,1427479200,2294,1020.25
96451,1427482800,2322,1020.72
96452,1427486400,2209,1021.16
96453,1427490000,2192,1021.09
96454,1427493600,2346,1021.33
96455,1427497200,2269,1020.92
96456,1427500800,2216,1020.92
96457,1427504400,2278,1020.59
96458,1427508000,2311,1020.21
96459,1427511600,2306,1019.6
96460,1427515200,2281,1019.03
96461,1427518800,2261,1018.52
96462,1427522400,2331,1017.81
96463,1427526000,2292,1017.1
96464,1427529600,2357,1015.71
96465,1427533200,2294,1014.59
96466,1427536800,2291,1013.27
96467,1427540400,2351,1012.42
96468,1427544000,2412,1011.38
96469,1427547600,2393,1010.36
96470,1427551200,2411,1009.28
96471,1427554800,2455,1008.02
96472,1427558400,2312,1007.01
96473,1427562000,2447,1006.6
96474,1427565600,2468,1006.19
96475,1427569200,2427,1005.48
96476,1427572800,2344,1005.11
96477,1427576400,2391,1004.67
96478,1427580000,2418,1003.52
96479,1427583600,2344,1002.94
96480,1427587200,2372,1002.94
96481,1427590800,2446,1002.1
96482,1427594400,2440,1002.16
96483,1427598000,2513,1001.76
96484,1427601600,2442,1001.42
96485,1427605200,2442,1000.74
96486,1427608800,2442,1000.4
96487,1427612400,2436,999.997
96488,1427616000,2474,998.778
96489,1427619600,2540,998.236
96490,1427623200,2502,997.152
96491,1427626800,2543,995.459
96492,1427630400,2598,993.088
96493,1427634000,2659,990.549
96494,1427637600,2719,988.28
96495,1427641200,2651,986.519
96496,1427644800,2662,985.638
96497,1427648400,2685,987.061
96498,1427652000,2623,989.567
96499,1427655600,2564,991.158
96500,1427659200,2706,992.377
96501,1427662800,2600,992.987
96502,1427666400,2524,994.375
96503,1427670000,2571,994.375
96504,1427673600,2521,994.375
96505,1427677200,2589,994.714
96506,1427680800,2704,994.815
96507,1427684400,2646,995.527
96508,1427688000,2537,996.001
96509,1427691600,2610,997.186
96510,1427695200,2631,998.608
96511,1427698800,2526,999.59
96512,1427702400,2502,1000.61
96513,1427706000,2432,1001.69
96514,1427709600,2412,1002.84
96515,1427713200,2495,1004.36
96516,1427716800,2424,1005.65
96517,1427720400,2303,1006.87
96518,1427724000,2420,1007.51
96519,1427727600,2409,1007.96
96520,1427731200,2372,1008.23
96521,1427734800,2422,1007.96
96522,1427738400,2460,1007.21
96523,1427742000,2486,1005.72
96524,1427745600,2540,1004.47
96525,1427749200,2492,1002.27
96526,1427752800,2641,992.851
96527,1427756400,2713,992.851
96528,1427760000,2633,992.851
96529,1427763600,2586,990.075
96530,1427767200,2711,988.314
96531,1427770800,2644,986.824
96532,1427774400,2703,986.993
96533,1427778000,2706,988.212
96534,1427781600,2628,989.6
96535,1427785200,2564,990.345
96536,1427788800,2625,992.106
96537,1427792400,2559,994.07
96538,1427796000,2569,995.967
96539,1427799600,2518,997.965
96540,1427803200,2495,999.793
96541,1427806800,2520,1001.22
96542,1427810400,2402,1002.2
96543,1427814000,2454,1002.94
96544,1427817600,2502,1003.82
96545,1427821200,2451,1004.57
96546,1427824800,2498,1005.24
96547,1427828400,2456,1005.96
96548,1427832000,2348,1006.5
96549,1427835600,2414,1007.04
96550,1427839200,2431,1008.29
96551,1427842800,2338,1008.29
96552,1427846400,2408,1008.29
96553,1427850000,2434,1008.4
96554,1427853600,2368,1009.34
96555,1427857200,2368,1010.46
96556,1427860800,2396,1010.87
96557,1427864400,2329,1011.65
96558,1427868000,2358,1013.03
96559,1427871600,2317,1013.98
96560,1427875200,2390,1014.66
96561,1427878800,2284,1015.0
96562,1427882400,2307,1015.84
96563,1427886000,2271,1015.98
96564,1427889600,2315,1016.28
96565,1427893200,2249,1016.42
96566,1427896800,2251,1016.79
96567,1427900400,2343,1016.59
96568,1427904000,2235,1016.52
96569,1427907600,2260,1016.18
96570,1427911200,2418,1015.51
96571,1427914800,2292,1015.13
96572,1427918400,2326,1014.39
96573,1427922000,2316,1013.95
96574,1427925600,2276,1011.44
96575,1427929200,2329,1011.44
96576,1427932800,2422,1011.44
96577,1427936400,2373,1010.56
96578,1427940000,2397,1009.48
96579,1427943600,2484,1008.87
96580,1427947200,2347,1009.04
96581,1427950800,2389,1009.45
96582,1427954400,2429,1010.66
96583,1427958000,2243,1011.27
96584,1427961600,2311,1012.7
96585,1427965200,2305,1013.78
96586,1427968800,2319,1015.03
96587,1427972400,2257,1015.88
96588,1427976000,2301,1016.72
96589,1427979600,2318,1017.74
96590,1427983200,2288,1018.15
96591,1427986800,2292,1019.03
96592,1427990400,2212,1019.57
96593,1427994000,2302,1019.98
96594,1427997600,2332,1020.59
96595,1428001200,2210,1020.72
96596,1428004800,2222,1020.96
96597,1428008400,2235,1021.23
96598,1428012000,2245,1021.47
96599,1428015600,2174,1021.47
96600,1428019200,2246,1021.47
96601,1428022800,2289,1021.33
96602,1428026400,2282,1021.13
96603,1428030000,2235,1020.89
96604,1428033600,2297,1020.55
96605,1428037200,2319,1020.25
96606,1428040800,2210,1020.11
96607,1428044400,2315,1019.91
96608,1428048000,2263,1019.67
96609,1428051600,2199,1019.37
96610,1428055200,2321,1018.89
96611,1428058800,2209,1018.52
96612,1428062400,2222,1017.91
96613,1428066000,2211,1017.34
96614,1428069600,2265,1016.69
96615,1428073200,2269,1016.32
96616,1428076800,2199,1016.28
96617,1428080400,2318,1016.22
96618,1428084000,2228,1016.22
96619,1428087600,2331,1016.72
96620,1428091200,2349,1016.9
96621,1428094800,2247,1016.79
96622,1428098400,2286,1016.83
96623,1428102000,2230,1016.83
96624,1428105600,2211,1016.83
96625,1428109200,2320,1016.83
96626,1428112800,2324,1016.76
96627,1428116400,2332,1016.49
96628,1428120000,2338,1017.0
96629,1428123600,2318,1017.64
96630,1428127200,2376,1017.88
96631,1428130800,2338,1018.15
96632,1428134400,2250,1018.83
96633,1428138000,2276,1018.93
96634,1428141600,2318,1019.5
96635,1428145200,2340,1019.74
96636,1428148800,2247,1020.04
96637,1428152400,2245,1019.94
96638,1428156000,2290,1019.77
96639,1428159600,2187,1020.21
96640,1428163200,2239,1020.45
96641,1428166800,2301,1020.76
96642,1428170400,2224,1021.36
96643,1428174000,2211,1021.7
96644,1428177600,2264,1022.28
96645,1428181200,2179,1022.79
96646,1428184800,2199,1023.02
96647,1428188400,2344,1023.02
96648,1428192000,2206,1023.02
96649,1428195600,2243,1023.36
96650,1428199200,2255,1023.26
96651,1428202800,2352,1023.43
96652,1428206400,2256,1023.7
96653,1428210000,2242,1024.18
96654,1428213600,2071,1024.72
96655,1428217200,2196,1025.19
96656,1428220800,2144,1025.67
96657,1428224400,2200,1025.9
96658,1428228000,2164,1026.11
96659,1428231600,2128,1026.07
96660,1428235200,2108,1025.97
96661,1428238800,2040,1025.9
96662,1428242400,2090,1025.73
96663,1428246000,2212,1025.56
96664,1428249600,2212,1025.83
96665,1428253200,2128,1026.17
96666,1428256800,2149,1026.34
96667,1428260400,2194,1026.71
96668,1428264000,2132,1026.95
96669,1428267600,2183,1026.88
96670,1428271200,2199,1026.88
96671,1428274800,2069,1026.88
96672,1428278400,2249,1026.88
96673,1428282000,2213,1026.78
96674,1428285600,2224,1026.44
96675,1428289200,2183,1026.14
96676,1428292800,2139,1026.11
96677,1428296400,2192,1026.28
96678,1428300000,2148,1026.71
96679,1428303600,2243,1027.05
96680,1428307200,2145,1027.36
96681,1428310800,2206,1027.87
96682,1428314400,2094,1028.37
96683,1428318000,2116,1029.02
96684,1428321600,2132,1029.22
96685,1428325200,2038,1029.73
96686,1428328800,2007,1030.1
96687,1428332400,2087,1030.34
96688,1428336000,2097,1030.64
96689,1428339600,2148,1031.19
96690,1428343200,2062,1031.8
96691,1428346800,2154,1032.44
96692,1428350400,2043,1032.81
96693,1428354000,2115,1033.42
96694,1428357600,2170,1034.23
96695,1428361200,2086,1034.23
96696,1428364800,2116,1034.23
96697,1428368400,2096,1034.64
96698,1428372000,2110,1034.81
96699,1428375600,2131,1034.64
96700,1428379200,2136,1034.5
96701,1428382800,2076,1034.84
96702,1428386400,2094,1035.18
96703,1428390000,2173,1035.62
96704,1428393600,2038,1035.93
96705,1428397200,2045,1035.86
96706,1428400800,2077,1035.93
96707,1428404400,1992,1035.59
96708,1428408000,2012,1035.25
96709,1428411600,2062,1034.6
96710,1428415200,1995,1034.6
96711,1428418800,2038,1034.06
96712,1428422400,1953,1033.89
96713,1428426000,2060,1033.62
96714,1428429600,2121,1033.39
96715,1428433200,2128,1033.59
96716,1428436800,2112,1033.72
96717,1428440400,2043,1033.59
96718,1428444000,2154,1033.08
96719,1428447600,2156,1033.08
96720,1428451200,2194,1033.08
96721,1428454800,2124,1032.98
96722,1428458400,2064,1032.98
96723,1428462000,2123,1032.71
96724,1428465600,2168,1032.78
96725,1428469200,2040,1033.08
96726,1428472800,2103,1033.42
96727,1428476400,2047,1033.69
96728,1428480000,2009,1033.83
96729,1428483600,2061,1033.93
96730,1428487200,1972,1033.76
96731,1428490800,2030,1033.66
96732,1428494400,2041,1033.59
96733,1428498000,2026,1033.25
96734,1428501600,2078,1032.78
96735,1428505200,2083,1032.23
96736,1428508800,2053,1031.86
96737,1428512400,1875,1031.49
96738,1428516000,2153,1031.49
96739,1428519600,2191,1031.52
96740,1428523200,2096,1031.42
96741,1428526800,2031,1031.19
96742,1428530400,2106,1030.03
96743,1428534000,2140,1030.03
96744,1428537600,2154,1030.03
96745,1428541200,2184,1029.59
96746,1428544800,2224,1029.12
96747,1428548400,2228,1028.68
96748,1428552000,2180,1028.2
96749,1428555600,2148,1028.14
96750,1428559200,2149,1028.1
96751,1428562800,2081,1027.83
96752,1428566400,2068,1027.46
96753,1428570000,2098,1027.29
96754,1428573600,2101,1026.95
96755,1428577200,2109,1026.65
96756,1428580800,2082,1026.21
96757,1428584400,2152,1025.56
96758,1428588000,2108,1024.95
96759,1428591600,2137,1024.34
96760,1428595200,2210,1023.9
96761,1428598800,2192,1023.36
96762,1428602400,2200,1023.13
96763,1428606000,2231,1023.36
96764,1428609600,2244,1023.6
96765,1428613200,2169,1023.36
96766,1428616800,2201,1022.35
96767,1428620400,2200,1022.35
96768,1428624000,2267,1022.35
96769,1428627600,2284,1021.7
96770,1428631200,2226,1021.4
96771,1428634800,2292,1021.16
96772,1428638400,2303,1020.86
96773,1428642000,2245,1020.72
96774,1428645600,2236,1020.69
96775,1428649200,2197,1020.76
96776,1428652800,2242,1020.59
96777,1428656400,2214,1020.42
96778,1428660000,2242,1020.25
96779,1428663600,2212,1019.47
96780,1428667200,2233,1018.69
96781,1428670800,2184,1018.05
96782,1428674400,2237,1017.27
96783,1428678000,2226,1016.66
96784,1428681600,2220,1015.91
96785,1428685200,2152,1015.57
96786,1428688800,2174,1015.07
96787,1428692400,2278,1015.1
96788,1428696000,2383,1014.83
96789,1428699600,2385,1014.42
96790,1428703200,2334,1012.7
96791,1428706800,2341,1012.7
96792,1428710400,2357,1012.7
96793,1428714000,2402,1012.09
96794,1428717600,2332,1011.51
96795,1428721200,2343,1011.51
96796,1428724800,2437,1011.75
96797,1428728400,2347,1012.29
96798,1428732000,2303,1012.32
96799,1428735600,2396,1012.86
96800,1428739200,2390,1013.1
96801,1428742800,2390,1013.27
96802,1428746400,2431,1013.85
96803,1428750000,2303,1014.25
96804,1428753600,2283,1014.59
96805,1428757200,2334,1015.3
96806,1428760800,2273,1016.15
96807,1428764400,2305,1018.32
96808,1428768000,2299,1019.77
96809,1428771600,2307,1020.79
96810,1428775200,2262,1021.74
96811,1428778800,2237,1022.96
96812,1428782400,2241,1023.97
96813,1428786000,2200,1024.65
96814,1428789600,2170,1025.73
96815,1428793200,2293,1025.73
96816,1428796800,2301,1025.73
96817,1428800400,2241,1025.77
96818,1428804000,2260,1025.9
96819,1428807600,2202,1025.94
96820,1428811200,2202,1025.9
96821,1428814800,2254,1026.0
96822,1428818400,2150,1026.17
96823,1428822000,2091,1026.44
96824,1428825600,2094,1026.71
96825,1428829200,2247,1026.51
96826,1428832800,2148,1026.44
96827,1428836400,2189,1025.97
96828,1428840000,2148,1025.43
96829,1428843600,2210,1024.62
96830,1428847200,2089,1023.63
96831,1428850800,2181,1022.52
96832,1428854400,2174,1021.43
96833,1428858000,2257,1021.2
96834,1428861600,2133,1020.89
96835,1428865200,2299,1021.13
96836,1428868800,2216,1020.89
96837,1428872400,2151,1021.97
96838,1428876000,2293,1025.5
96839,1428879600,2191,1025.5
96840,1428883200,2179,1025.5
96841,1428886800,2289,1025.94
96842,1428890400,2193,1026.61
96843,1428894000,2213,1027.29
96844,1428897600,2198,1027.66
96845,1428901200,2239,1028.1
96846,1428904800,2144,1028.71
96847,1428908400,2164,1029.63
96848,1428912000,2153,1030.24
96849,1428915600,2130,1030.71
96850,1428919200,2030,1031.02
96851,1428922800,2163,1030.88
96852,1428926400,2119,1031.15
96853,1428930000,2052,1031.05
96854,1428933600,2099,1030.95
96855,1428937200,2136,1030.44
96856,1428940800,2014,1030.1
96857,1428944400,2054,1029.8
96858,1428948000,2121,1029.53
96859,1428951600,2195,1029.59
96860,1428955200,2051,1029.49
96861,1428958800,2088,1029.15
96862,1428962400,2142,1028.1
96863,1428966000,2157,1028.1
96864,1428969600,2085,1028.1
96865,1428973200,2135,1027.49
96866,1428976800,2259,1026.82
96867,1428980400,2179,1026.17
96868,1428984000,2254,1025.67
96869,1428987600,2195,1025.53
96870,1428991200,2146,1025.02
96871,1428994800,2184,1024.48
96872,1428998400,2164,1024.21
96873,1429002000,2065,1023.9
96874,1429005600,2118,1023.67
96875,1429009200,2184,1023.19
96876,1429012800,2162,1022.79
96877,1429016400,2136,1022.38
96878,1429020000,2207,1022.38
96879,1429023600,2170,1022.24
96880,1429027200,2253,1022.01
96881,1429030800,2166,1021.5
96882,1429034400,2231,1021.09
96883,1429038000,2162,1020.89
96884,1429041600,2218,1020.65
96885,1429045200,2306,1020.21
96886,1429048800,2206,1019.03
96887,1429052400,2241,1019.03
96888,1429056000,2206,1019.03
96889,1429059600,2264,1018.49
96890,1429063200,2389,1017.84
96891,1429066800,2253,1017.27
96892,1429070400,2309,1016.79
96893,1429074000,2258,1016.69
96894,1429077600,2276,1016.52
96895,1429081200,2168,1016.49
96896,1429084800,2227,1016.25
96897,1429088400,2246,1015.98
96898,1429092000,2192,1015.68
96899,1429095600,2196,1015.57
96900,1429099200,2244,1015.2
96901,1429102800,2160,1014.79
96902,1429106400,2328,1014.12
96903,1429110000,2255,1013.81
96904,1429113600,2250,1013.81
96905,1429117200,2294,1013.95
96906,1429120800,2316,1014.18
96907,1429124400,2363,1014.56
96908,1429128000,2242,1015.1
96909,1429131600,2370,1015.2
96910,1429135200,2318,1015.0
96911,1429138800,2381,1015.0
96912,1429142400,2377,1015.0
96913,1429146000,2384,1015.34
96914,1429149600,2282,1015.17
96915,1429153200,2355,1015.1
96916,1429156800,2263,1015.27
96917,1429160400,2302,1015.57
96918,1429164000,2309,1016.18
96919,1429167600,2249,1016.52
96920,1429171200,2343,1016.72
96921,1429174800,2301,1017.0
96922,1429178400,2277,1017.44
96923,1429182000,2244,1017.13
96924,1429185600,2154,1016.76
96925,1429189200,2304,1016.59
96926,1429192800,2315,1016.15
96927,1429196400,2294,1015.71
96928,1429200000,2242,1015.34
96929,1429203600,2362,1014.96
96930,1429207200,2298,1015.03
96931,1429210800,2352,1015.47
96932,1429214400,2276,1015.68
96933,1429218000,2365,1015.61
96934,1429221600,2301,1016.28
96935,1429225200,2305,1016.28
96936,1429228800,2335,1016.28
96937,1429232400,2479,1016.28
96938,1429236000,2364,1016.15
96939,1429239600,2264,1016.42
96940,1429243200,2357,1016.32
96941,1429246800,2271,1016.45
96942,1429250400,2305,1017.06
96943,1429254000,2254,1017.71
96944,1429257600,2238,1018.15
96945,1429261200,2221,1018.76
96946,1429264800,2273,1019.2
96947,1429268400,2259,1019.4
96948,1429272000,2237,1019.43
96949,1429275600,2286,1019.57
96950,1429279200,2278,1019.91
96951,1429282800,2288,1019.98
96952,1429286400,2225,1020.38
96953,1429290000,2124,1020.82
96954,1429293600,2276,1021.57
96955,1429297200,2218,1022.14
96956,1429300800,2230,1022.96
96957,1429304400,2319,1023.67
96958,1429308000,2141,1025.33
96959,1429311600,2302,1025.33
96960,1429315200,2248,1025.33
96961,1429318800,2244,1025.26
96962,1429322400,2237,1025.5
96963,1429326000,2312,1025.6
96964,1429329600,2071,1025.7
96965,1429333200,2217,1026.65
96966,1429336800,2187,1027.09
96967,1429340400,2124,1027.46
96968,1429344000,2120,1027.93
96969,1429347600,2179,1028.04
96970,1429351200,2074,1028.1
96971,1429354800,2168,1028.07
96972,1429358400,2055,1027.83
96973,1429362000,2089,1027.53
96974,1429365600,2087,1027.05
96975,1429369200,2189,1026.55
96976,1429372800,2137,1026.14
96977,1429376400,2114,1025.97
96978,1429380000,2257,1026.0
96979,1429383600,2091,1026.11
96980,1429387200,2199,1026.34
96981,1429390800,2165,1026.11
96982,1429394400,2282,1024.79
96983,1429398000,2190,1024.79
96984,1429401600,2324,1024.79
96985,1429405200,2283,1024.01
96986,1429408800,2290,1023.33
96987,1429412400,2223,1022.82
96988,1429416000,2324,1022.48
96989,1429419600,2286,1021.97
96990,1429423200,2278,1021.8
96991,1429426800,2341,1021.7
96992,1429430400,2259,1021.67
96993,1429434000,2283,1021.64
96994,1429437600,2237,1021.33
96995,1429441200,2150,1021.03
96996,1429444800,2188,1021.33
96997,1429448400,2230,1021.5
96998,1429452000,2209,1021.33
96999,1429455600,2130,1021.33
97000,1429459200,2230,1021.67
97001,1429462800,2228,1022.08
97002,1429466400,2236,1022.28
97003,1429470000,2227,1022.79
97004,1429473600,2187,1023.43
97005,1429477200,2212,1024.04
97006,1429480800,2246,1024.82
97007,1429484400,2201,1024.82
97008,1429488000,2315,1024.82
97009,1429491600,2305,1025.43
97010,1429495200,2209,1025.36
97011,1429498800,2247,1025.87
97012,1429502400,2271,1026.44
97013,1429506000,2273,1026.75
97014,1429509600,2188,1027.43
97015,1429513200,2141,1027.93
97016,1429516800,2122,1028.34
97017,1429520400,2062,1028.81
97018,1429524000,2068,1029.29
97019,1429527600,2092,1029.26
97020,1429531200,2092,1029.05
97021,1429534800,2038,1029.15
97022,1429538400,2066,1028.88
97023,1429542000,2109,1028.68
97024,1429545600,2176,1028.58
97025,1429549200,2106,1028.54
97026,1429552800,2167,1028.75
97027,1429556400,2125,1029.12
97028,1429560000,2081,1029.49
97029,1429563600,2133,1029.59
97030,1429567200,2236,1029.83
97031,1429570800,2082,1029.83
97032,1429574400,2097,1029.83
97033,1429578000,2180,1030.1
97034,1429581600,2103,1030.03
97035,1429585200,2246,1030.1
97036,1429588800,2181,1029.97
97037,1429592400,2158,1030.27
97038,1429596000,2078,1030.85
97039,1429599600,2087,1031.19
97040,1429603200,2135,1031.35
97041,1429606800,2031,1031.69
97042,1429610400,1976,1031.86
97043,1429614000,2099,1031.9
97044,1429617600,1899,1031.8
97045,1429621200,2092,1032.03
97046,1429624800,2138,1031.56
97047,1429628400,2144,1031.25
97048,1429632000,2138,1031.22
97049,1429635600,2117,1031.32
97050,1429639200,2085,1031.52
97051,1429642800,2002,1031.83
97052,1429646400,2096,1032.4
97053,1429650000,2073,1032.3
97054,1429653600,2112,1031.93
97055,1429657200,2178,1031.93
97056,1429660800,2092,1031.93
97057,1429664400,2164,1031.49
97058,1429668000,2161,1031.15
97059,1429671600,2111,1030.51
97060,1429675200,2164,1030.2
97061,1429678800,2241,1030.03
97062,1429682400,2184,1029.9
97063,1429686000,2222,1029.8
97064,1429689600,2111,1029.63
97065,1429693200,2145,1029.42
97066,1429696800,2224,1029.15
97067,1429700400,2161,1028.71
97068,1429704000,2061,1028.31
97069,1429707600,2179,1027.77
97070,1429711200,2149,1027.12
97071,1429714800,2194,1026.55
97072,1429718400,2137,1025.94
97073,1429722000,2144,1025.6
97074,1429725600,2164,1025.39
97075,1429729200,2238,1025.06
97076,1429732800,2216,1024.95
97077,1429736400,2252,1024.62
97078,1429740000,2254,1023.26
97079,1429743600,2211,1023.26
97080,1429747200,2270,1023.26
97081,1429750800,2246,1022.45
97082,1429754400,2234,1022.11
97083,1429758000,2264,1021.57
97084,1429761600,2282,1021.26
97085,1429765200,2291,1021.06
97086,1429768800,2227,1020.96
97087,1429772400,2282,1020.76
97088,1429776000,2167,1020.45
97089,1429779600,2184,1020.35
97090,1429783200,2240,1020.21
97091,1429786800,2268,1019.6
97092,1429790400,2375,1018.99
97093,1429794000,2246,1018.45
97094,1429797600,2289,1017.94
97095,1429801200,2232,1017.5
97096,1429804800,2377,1016.9
97097,1429808400,2206,1016.22
97098,1429812000,2207,1016.05
97099,1429815600,2293,1015.81
97100,1429819200,2268,1015.64
97101,1429822800,2310,1015.51
97102,1429826400,2283,1014.29
97103,1429830000,2465,1014.29
97104,1429833600,2392,1014.29
97105,1429837200,2425,1013.74
97106,1429840800,2420,1013.14
97107,1429844400,2355,1012.76
97108,1429848000,2512,1012.49
97109,1429851600,2292,1012.19
97110,1429855200,2391,1012.22
97111,1429858800,2349,1012.05
97112,1429862400,2280,1011.75
97113,1429866000,2324,1011.48
97114,1429869600,2321,1011.34
97115,1429873200,2348,1010.73
97116,1429876800,2303,1010.26
97117,1429880400,2321,1009.78
97118,1429884000,2323,1009.24
97119,1429887600,2269,1008.73
97120,1429891200,2314,1008.56
97121,1429894800,2337,1008.09
97122,1429898400,2425,1007.68
97123,1429902000,2381,1007.72
97124,1429905600,2421,1007.82
97125,1429909200,2475,1007.62
97126,1429912800,2372,1006.84
97127,1429916400,2375,1006.84
97128,1429920000,2509,1006.84
97129,1429923600,2448,1006.29
97130,1429927200,2362,1006.19
97131,1429930800,2442,1005.75
97132,1429934400,2390,1005.41
97133,1429938000,2484,1005.62
97134,1429941600,2537,1005.48
97135,1429945200,2384,1005.62
97136,1429948800,2453,1005.58
97137,1429952400,2504,1005.38
97138,1429956000,2377,1005.38
97139,1429959600,2424,1005.11
97140,1429963200,2378,1004.94
97141,1429966800,2388,1004.87
97142,1429970400,2474,1004.77
97143,1429974000,2429,1004.67
97144,1429977600,2411,1004.5
97145,1429981200,2468,1004.43
97146,1429984800,2477,1004.6
97147,1429988400,2462,1005.21
97148,1429992000,2516,1005.48
97149,1429995600,2449,1005.35
97150,1429999200,2426,1005.04
